formulation_group_fig4,pH_condition_fig4,real_time_h,n_videos,mean_smoothed_normalized_projected_area,sd_smoothed_normalized_projected_area,source_videos,raw_points_in_trace,downsample_interval_h,smoothing_window_h,smoothing_window_points,smoothing_method,downsampling_method,y_axis_min,y_axis_max,x_axis_min,x_axis_max,x_axis_ticks
02 low viscosity,pH 1.2,11.666666666666666,1,1.611748210765597,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,12.0,1,1.540577172388073,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,12.333333333333332,1,1.4781407945443896,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,12.666666666666666,1,1.4157573389689038,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,13.0,1,1.3542870589071019,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,13.333333333333332,1,1.3002289154486852,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,13.666666666666666,1,1.250611269956845,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,14.0,1,1.2003027935143584,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,14.333333333333332,1,1.1462018505034723,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,14.666666666666666,1,1.0928251256459893,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,15.0,1,1.0495993535669252,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,15.333333333333332,1,1.0116336642455024,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,15.666666666666666,1,0.9817419950629562,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,16.0,1,0.9726956614395567,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,16.333333333333332,1,0.9514271253263247,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,16.666666666666664,1,0.8937725763199497,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,17.0,1,0.788783853380453,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,17.333333333333332,1,0.6798650304569429,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,17.666666666666664,1,0.6191598145944703,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,18.0,1,0.580227139533645,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,18.333333333333332,1,0.5465916638548007,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,18.666666666666664,1,0.5120442558028028,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,19.0,1,0.5077676747944379,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,19.333333333333332,1,0.48493668862881567,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,19.666666666666664,1,0.4447614058143463,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,20.0,1,0.3938421921895256,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,20.333333333333332,1,0.36596956081621024,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,20.666666666666664,1,0.3404050862206755,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,21.0,1,0.32568132980518205,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,21.333333333333332,1,0.3207050382709692,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,21.666666666666664,1,0.3293814487914897,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,22.0,1,0.34468735015716845,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,22.333333333333332,1,0.3806324033458244,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,22.666666666666664,1,0.4059114883943951,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,23.0,1,0.40845726260455695,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,23.333333333333332,1,0.38835710099628845,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,23.666666666666664,1,0.39763501394093304,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 1.2,24.0,1,0.40612868280381464,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,0.0,1,1.2087402763496644,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,0.3333333333333333,1,1.3442233780235795,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,0.6666666666666666,1,1.5880121658630408,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,1.0,1,1.7306199731791971,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,1.3333333333333333,1,1.8419998469284191,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,1.6666666666666665,1,1.9227787150639073,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,2.0,1,1.9988928931527092,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,2.333333333333333,1,2.077084518806175,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,2.6666666666666665,1,2.1529574427728586,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,3.0,1,2.2330042294343344,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,3.333333333333333,1,2.326423482511572,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,3.6666666666666665,1,2.406653955070163,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,4.0,1,2.4550425439165693,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,4.333333333333333,1,2.5041895026171916,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,4.666666666666666,1,2.5762259868957416,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,5.0,1,2.6134709646504475,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,5.333333333333333,1,2.6765500993301456,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,5.666666666666666,1,2.7715220306609027,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,6.0,1,2.8551027742560224,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,6.333333333333333,1,2.9025047169340428,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,6.666666666666666,1,2.8987531321440336,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,7.0,1,2.9314232662147726,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
