formulation_group_fig4,pH_condition_fig4,real_time_h,n_videos,mean_normalized_projected_area,sd_normalized_projected_area,source_videos,y_axis_min,y_axis_max
02 low viscosity,pH 6.8,16.166666666666664,1,2.9829227912734027,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,16.333333333333336,1,2.729548197431533,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,16.5,1,2.71187219557481,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,16.666666666666668,1,2.680030945381402,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,16.833333333333332,1,2.652746402599412,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,16.999999999999996,1,2.6343277115890453,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,17.166666666666668,1,2.62186136469132,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,17.333333333333332,1,2.846965805353551,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,17.5,1,2.592358038062819,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,17.666666666666668,1,2.8143540151632367,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,17.833333333333332,1,2.72745628964877,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,18.000000000000004,1,2.713444220950023,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,18.166666666666668,1,2.697979266594461,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,18.33333333333333,1,2.6759028315023983,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,18.5,1,2.4994460776729075,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,18.666666666666668,1,2.718198978802414,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,18.83333333333333,1,2.7065526845118364,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,19.0,1,2.6914126566609933,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,19.166666666666668,1,2.6699350146990564,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,19.33333333333333,1,2.6612780442518957,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,19.5,1,2.6544793439579144,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,19.666666666666668,1,2.6407411418845737,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,19.83333333333333,1,2.6152777347980813,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,20.0,1,2.610654494816649,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,20.166666666666668,1,2.600372891845892,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,20.33333333333333,1,2.5998514621692714,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,20.5,1,2.591732941358502,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,20.666666666666668,1,2.583147145288565,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,20.83333333333333,1,2.581576667182423,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,21.0,1,2.5810397648151016,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,21.166666666666668,1,2.5736515550054158,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,21.33333333333333,1,2.571494661921708,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,21.5,1,2.560557016865233,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,21.666666666666668,1,2.5558099953581928,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,21.83333333333333,1,2.55051369333127,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,22.0,1,2.546393315797617,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,22.166666666666668,1,2.5459523441126413,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,22.33333333333333,1,2.5361473000154726,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,22.5,1,2.5190375986384037,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,22.666666666666668,1,2.519305276187529,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,22.83333333333333,1,2.508878229924184,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,23.0,1,2.598848831811852,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,23.166666666666668,1,2.57864304502553,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,23.33333333333333,1,2.484126566609933,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,23.5,1,2.5722110475011606,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,23.666666666666668,1,2.556368559492496,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,23.83333333333333,1,2.558624477796689,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,23.991666666666667,1,2.54525143122389,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 1.2,0.0,1,1.0,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,0.1666666666666666,1,1.2600262399614344,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,0.3333333333333333,1,1.47407502766426,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,0.5,1,1.579938755163082,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,0.6666666666666666,1,1.6824033394322526,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,0.8333333333333334,1,1.7659658387474937,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,1.0,1,1.8261465603190428,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,1.1666666666666667,1,1.8801671907354855,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,1.3333333333333333,1,1.9388304865622912,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,1.5,1,1.9791846986512989,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,1.6666666666666667,1,2.0172750977835725,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,1.8333333333333333,1,2.067856868953579,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,2.0,1,2.111591051022756,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,2.1666666666666665,1,2.14985263988255,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,2.333333333333333,1,2.187261019140381,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,2.5,1,2.233882144774468,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,2.6666666666666665,1,2.271408302564833,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,2.833333333333333,1,2.3043479451754627,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,3.0,1,2.3365959812869086,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,3.1666666666666665,1,2.3736674591609788,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,3.333333333333333,1,2.409188642862621,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,3.5,1,2.44303353675238,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,3.666666666666667,1,2.4727589210390803,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,3.833333333333333,1,2.522896968435353,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,4.0,1,2.551493870038237,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,4.166666666666667,1,2.5805755809494597,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,4.333333333333333,1,2.6597871221500333,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,4.500000000000001,1,2.6890550874847983,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,4.666666666666667,1,2.712175287324839,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,4.833333333333333,1,2.746632355680212,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,5.0,1,2.769444414010715,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,5.166666666666667,1,2.787802800390039,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,5.333333333333333,1,2.803392021736987,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,5.5,1,2.820771202874892,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,5.666666666666667,1,2.838862533279283,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,5.833333333333333,1,2.871987060795635,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,6.0,1,2.8948278790003616,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,6.166666666666667,1,2.912335794813362,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,6.333333333333333,1,2.9323663624511083,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,6.5,1,2.9518285801934856,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,6.666666666666667,1,2.964393906193507,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,6.833333333333332,1,2.980298116639094,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,7.0,1,2.990006628466249,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,7.166666666666667,1,3.0060162917839888,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,7.333333333333334,1,3.020203126883087,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,7.5,1,3.028643465208769,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,7.666666666666666,1,3.0404624039968007,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,7.833333333333333,1,3.0376631095723816,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,8.0,1,3.062507532348011,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,8.166666666666668,1,3.0585633210259333,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,8.333333333333334,1,3.060794265554984,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,8.499999999999998,1,3.017116233716433,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,8.666666666666666,1,3.0239994302805866,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,8.833333333333334,1,3.029285769066427,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,9.000000000000002,1,3.034079081437008,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,9.166666666666666,1,3.086872623886582,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,9.333333333333334,1,3.0400611352754923,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,9.5,1,3.023009268896607,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,9.666666666666666,1,3.010708259835877,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,9.833333333333334,1,3.0078665103590327,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,10.0,1,3.003147151950741,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,10.166666666666666,1,3.001090136184852,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,10.333333333333334,1,2.993954948341788,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,10.5,1,2.993089413079443,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,10.666666666666666,1,2.9717235655670358,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,10.833333333333334,1,2.953730840445696,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,11.0,1,2.9447837805265524,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,11.166666666666666,1,2.935712094485773,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,11.333333333333334,1,2.9264651101640133,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,11.5,1,2.9192491207695594,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,11.666666666666666,1,2.9083683016883417,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,11.833333333333334,1,2.9012112015601548,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,12.0,1,2.885921904615823,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,12.166666666666666,1,2.871506360040757,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,12.333333333333334,1,2.847783572359844,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,12.5,1,2.8211327555794155,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,12.666666666666666,1,2.8074512725559586,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,12.833333333333334,1,2.782416486803326,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,13.0,1,2.760178256439473,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,13.166666666666666,1,2.7446054693063666,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,13.333333333333334,1,2.722986260997228,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,13.5,1,2.703606214324061,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,13.666666666666664,1,2.706520548245374,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,13.833333333333336,1,2.6807010287817863,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,14.0,1,2.655312907431552,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,14.166666666666666,1,2.6340292309883537,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,14.333333333333334,1,2.611180195676706,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,14.499999999999998,1,2.610673474083245,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,14.666666666666668,1,2.593818818270463,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,14.833333333333334,1,2.575854853023348,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,15.0,1,2.550826914859816,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,15.166666666666666,1,2.533294347726053,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,15.333333333333332,1,2.5235420113286517,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,15.500000000000002,1,2.507888422644156,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,15.666666666666666,1,2.4839465121120154,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,15.833333333333334,1,2.4605222793158985,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,16.0,1,2.443919614782028,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,16.166666666666664,1,2.4206460289461287,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,16.333333333333336,1,2.4047596222322043,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,16.5,1,2.3833924052019766,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,16.666666666666668,1,2.3665404884248358,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,16.833333333333332,1,2.3399006277869687,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,16.999999999999996,1,2.3241128263560964,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,17.166666666666668,1,2.302700415237803,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,17.333333333333332,1,2.2769986743067503,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,17.5,1,2.248215518280324,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,17.666666666666668,1,2.2303035947103744,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,17.833333333333332,1,2.2105359744941,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,18.000000000000004,1,2.190521841070196,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,18.166666666666668,1,2.1709747132229684,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,18.33333333333333,1,2.1483530178694683,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,18.5,1,2.1314682326646435,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,18.666666666666668,1,2.108380901252287,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,18.83333333333333,1,2.086096107282548,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,19.0,1,2.0626431146122077,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
