relative_path,file_name,extension,status,read_error,size_bytes,drug_root_label,primary_drug_label,primary_pH_label,condition_folder,view_folder,variant_label,model_label,model_label_source,model_bucket,comparison_pair_id,reference_manufacturer_label,manufacturer_label,reference_batch_label,comparison_batch_label,batch_pair,comparison_scope,sample_replicate_id,left_replicate_id,right_replicate_id,repeat_group_base_key,repeat_group_model_key,repeat_observation_key,repeat_group_complete,repeat_group_consistency_status,repeat_group_consensus_verdict,potential_error_label,left_product_name,left_manufacturer_label,left_batch_label,right_product_name,right_manufacturer_label,right_batch_label,manufacturer_pair,verdict,verdict_raw,char_count,word_count,has_experiment_section,experiment_fields_expected,experiment_fields_present,experiment_completeness_pct,experiment_time_interval_present,experiment_other_conditions_present,has_image_analysis_section,image_analysis_block_count,dimension_coverage_count,dimension_coverage_pct,dimension_avg_words,dimension_generic_count,dimension_duplicate_count,dimension_detail_score_pct,has_mechanism_section,mechanism_hypothesis_count,mechanism_follow_up_item_count,mechanism_evidence_trace_count,reference_trace_level,possible_placeholder_reference,mechanism_score_pct,reference_verify_placeholder,has_final_report_section,comparison_table_present,comparison_table_rows,reason_keyword_count,evidence_link_count,judgment_basis_clear,reasoning_score_pct,structural_completeness_pct,overall_quality_score_pct
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-1-3.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-1-3.docx,.docx,ok,,32594,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_3,,variant_fallback,slot_3,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-1,美卡素,安内强,D68415,220711301,D68415 vs 220711301,cross_manufacturer,1,1,1,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301 || slot_3,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301 || 1,0,insufficient,different,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,安内强,220711301,美卡素 vs 安内强,different,different,53250,7568,1,6,5,83.33,1,1,1,8,8,100.0,51.34,3,0,98.36,1,0,0,5,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.64
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-2-1.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-2-1.docx,.docx,ok,,32420,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_1,,variant_fallback,slot_1,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-2,美卡素,安内强,D68415,220711301,D68415 vs 220711301,cross_manufacturer,2,1,2,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301 || slot_1,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301 || 2,0,insufficient,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,安内强,220711301,美卡素 vs 安内强,same,same,54813,7669,1,6,5,83.33,1,1,1,8,8,100.0,51.88,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,3,7,1,92.5,100.0,84.89
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-2-2.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-2-2.docx,.docx,ok,,33689,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_2,,variant_fallback,slot_2,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-2,美卡素,安内强,D68415,220711301,D68415 vs 220711301,cross_manufacturer,2,1,2,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301 || slot_2,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301 || 2,0,insufficient,,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,安内强,220711301,美卡素 vs 安内强,different,different,56185,7977,1,6,5,83.33,1,1,1,8,8,100.0,52.77,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,1,8,1,79.17,100.0,82.89
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-2-3.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-2-3.docx,.docx,ok,,32965,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_3,,variant_fallback,slot_3,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221107-03-pH1.2T-替米沙坦片80mg-安内强-220711301-60min-20X-Side-2,美卡素,安内强,D68415,220711301,D68415 vs 220711301,cross_manufacturer,2,1,2,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301 || slot_3,替米沙坦 || pH1.2 || 美卡素 vs 安内强 || D68415 vs 220711301 || 2,0,insufficient,different,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,安内强,220711301,美卡素 vs 安内强,same,same,54959,7713,1,6,5,83.33,1,1,1,8,8,100.0,50.61,2,0,98.91,1,0,0,5,structured,0,40.0,0,1,1,6,2,7,1,85.83,100.0,85.38
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-1-1.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-1-1.docx,.docx,ok,,34033,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_1,,variant_fallback,slot_1,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-1,美卡素,欧美宁,D68415,0602204007,D68415 vs 0602204007,cross_manufacturer,1,1,1,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || slot_1,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || 1,0,insufficient,,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,欧美宁,0602204007,美卡素 vs 欧美宁,different,different,58378,8219,1,6,5,83.33,1,1,1,8,8,100.0,56.94,0,0,100.0,1,0,0,5,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.89
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-1-2.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-1-2.docx,.docx,ok,,33258,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_2,,variant_fallback,slot_2,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-1,美卡素,欧美宁,D68415,0602204007,D68415 vs 0602204007,cross_manufacturer,1,1,1,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || slot_2,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || 1,0,insufficient,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,欧美宁,0602204007,美卡素 vs 欧美宁,different,different,56039,7881,1,6,5,83.33,1,1,1,8,8,100.0,53.5,1,0,99.45,1,0,0,6,generic,1,29.0,0,1,1,7,3,7,1,96.25,100.0,85.37
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-1-3.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-1-3.docx,.docx,ok,,32049,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_3,,variant_fallback,slot_3,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-1,美卡素,欧美宁,D68415,0602204007,D68415 vs 0602204007,cross_manufacturer,1,1,1,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || slot_3,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || 1,0,inconsistent,,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,欧美宁,0602204007,美卡素 vs 欧美宁,different,different,52628,7447,1,6,5,83.33,1,1,1,8,8,100.0,52.67,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,1,7,1,79.17,100.0,82.89
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-2-1.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-2-1.docx,.docx,ok,,32404,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_1,,variant_fallback,slot_1,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-2,美卡素,欧美宁,D68415,0602204007,D68415 vs 0602204007,cross_manufacturer,2,1,2,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || slot_1,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || 2,0,insufficient,,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,欧美宁,0602204007,美卡素 vs 欧美宁,different,different,53951,7618,1,6,5,83.33,1,1,1,8,8,100.0,51.48,0,0,100.0,1,0,0,7,generic,1,29.0,0,1,1,7,3,7,1,96.25,100.0,85.45
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-2-2.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-2-2.docx,.docx,ok,,32550,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_2,,variant_fallback,slot_2,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-2,美卡素,欧美宁,D68415,0602204007,D68415 vs 0602204007,cross_manufacturer,2,1,2,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || slot_2,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || 2,0,insufficient,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,欧美宁,0602204007,美卡素 vs 欧美宁,same,same,53968,7625,1,6,5,83.33,1,1,1,8,8,100.0,52.89,1,0,99.45,1,0,0,6,generic,1,29.0,0,1,1,7,1,7,1,82.92,100.0,83.37
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-2-3.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-2-3.docx,.docx,ok,,32700,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_3,,variant_fallback,slot_3,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221108-04-pH1.2T-替米沙坦片80mg-欧美宁-0602204007-60min-20X-Side-2,美卡素,欧美宁,D68415,0602204007,D68415 vs 0602204007,cross_manufacturer,2,1,2,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || slot_3,替米沙坦 || pH1.2 || 美卡素 vs 欧美宁 || D68415 vs 0602204007 || 2,0,inconsistent,,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,欧美宁,0602204007,美卡素 vs 欧美宁,same,same,55835,7881,1,6,5,83.33,1,1,1,8,8,100.0,52.56,2,0,98.91,1,0,0,5,generic,1,29.0,0,1,1,6,0,7,0,72.5,100.0,81.73
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-1-1.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-1-1.docx,.docx,ok,,33067,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_1,,variant_fallback,slot_1,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-1,美卡素,毓乐宁,D68415,50722002A,D68415 vs 50722002A,cross_manufacturer,1,1,1,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || slot_1,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || 1,0,insufficient,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,毓乐宁,50722002A,美卡素 vs 毓乐宁,different,different,56264,7916,1,6,5,83.33,1,1,1,8,8,100.0,53.44,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,0,7,0,72.5,100.0,81.89
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-1-2.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-1-2.docx,.docx,ok,,33661,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_2,,variant_fallback,slot_2,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-1,美卡素,毓乐宁,D68415,50722002A,D68415 vs 50722002A,cross_manufacturer,1,1,1,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || slot_2,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || 1,0,insufficient,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,毓乐宁,50722002A,美卡素 vs 毓乐宁,different,different,56982,8078,1,6,5,83.33,1,1,1,8,8,100.0,52.08,1,0,99.45,1,0,0,7,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.81
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-1-3.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-1-3.docx,.docx,ok,,34123,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_3,,variant_fallback,slot_3,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-1,美卡素,毓乐宁,D68415,50722002A,D68415 vs 50722002A,cross_manufacturer,1,1,1,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || slot_3,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || 1,0,consistent,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,毓乐宁,50722002A,美卡素 vs 毓乐宁,same,same,56830,8020,1,6,5,83.33,1,1,1,8,8,100.0,51.88,1,0,99.45,1,0,0,7,generic,1,29.0,0,1,1,6,0,7,0,72.5,100.0,81.81
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-2-1.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-2-1.docx,.docx,ok,,32806,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_1,,variant_fallback,slot_1,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-2,美卡素,毓乐宁,D68415,50722002A,D68415 vs 50722002A,cross_manufacturer,2,1,2,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || slot_1,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || 2,0,insufficient,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,毓乐宁,50722002A,美卡素 vs 毓乐宁,same,same,55197,7810,1,6,5,83.33,1,1,1,8,8,100.0,51.64,2,0,98.91,1,0,0,7,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.73
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-2-2.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-2-2.docx,.docx,ok,,33006,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_2,,variant_fallback,slot_2,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-2,美卡素,毓乐宁,D68415,50722002A,D68415 vs 50722002A,cross_manufacturer,2,1,2,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || slot_2,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || 2,0,insufficient,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,毓乐宁,50722002A,美卡素 vs 毓乐宁,same,same,55712,7954,1,6,5,83.33,1,1,1,8,8,100.0,52.22,0,0,100.0,1,0,0,5,generic,1,29.0,0,1,1,6,1,7,1,79.17,100.0,82.89
替米沙坦/pH1.2/side/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-2-3.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-2-3.docx,.docx,ok,,32239,替米沙坦,替米沙坦,pH1.2,pH1.2,side,slot_3,,variant_fallback,slot_3,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Side-1vs221109-05-pH1.2T-替米沙坦片80mg-毓乐宁-50722002A-60min-20X-Side-2,美卡素,毓乐宁,D68415,50722002A,D68415 vs 50722002A,cross_manufacturer,2,1,2,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || slot_3,替米沙坦 || pH1.2 || 美卡素 vs 毓乐宁 || D68415 vs 50722002A || 2,0,consistent,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,毓乐宁,50722002A,美卡素 vs 毓乐宁,same,same,54123,7663,1,6,5,83.33,1,1,1,8,8,100.0,50.5,4,0,97.81,1,0,0,12,structured,0,40.0,0,1,1,6,2,6,1,85.83,100.0,85.21
替米沙坦/pH1.2/top/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1vs221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1-1.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1vs221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1-1.docx,.docx,ok,,31792,替米沙坦,替米沙坦,pH1.2,pH1.2,top,slot_1,,variant_fallback,slot_1,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1vs221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1,美卡素,美卡素,D68415,D68415,D68415 vs D68415,same_manufacturer,1,1,1,替米沙坦 || pH1.2 || 美卡素 vs 美卡素 || D68415 vs D68415,替米沙坦 || pH1.2 || 美卡素 vs 美卡素 || D68415 vs D68415 || slot_1,替米沙坦 || pH1.2 || 美卡素 vs 美卡素 || D68415 vs D68415 || 1,1,insufficient,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,美卡素,D68415,美卡素 vs 美卡素,same,same,52256,7262,1,6,5,83.33,1,1,1,8,8,100.0,48,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,7,2,7,1,89.58,100.0,84.45
替米沙坦/pH1.2/top/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1vs221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1-2.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1vs221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1-2.docx,.docx,ok,,33229,替米沙坦,替米沙坦,pH1.2,pH1.2,top,slot_2,,variant_fallback,slot_2,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1vs221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1,美卡素,美卡素,D68415,D68415,D68415 vs D68415,same_manufacturer,1,1,1,替米沙坦 || pH1.2 || 美卡素 vs 美卡素 || D68415 vs D68415,替米沙坦 || pH1.2 || 美卡素 vs 美卡素 || D68415 vs D68415 || slot_2,替米沙坦 || pH1.2 || 美卡素 vs 美卡素 || D68415 vs D68415 || 1,1,insufficient,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,美卡素,D68415,美卡素 vs 美卡素,same,same,57175,8026,1,6,5,83.33,1,1,1,8,8,100.0,49,1,0,99.45,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.81
替米沙坦/pH1.2/top/221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1vs221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1-3.docx,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1vs221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1-3.docx,.docx,ok,,31712,替米沙坦,替米沙坦,pH1.2,pH1.2,top,slot_3,,variant_fallback,slot_3,221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1vs221105-01-pH1.2T-替米沙坦片80mg-美卡素-D68415-60min-20X-Top-1,美卡素,美卡素,D68415,D68415,D68415 vs D68415,same_manufacturer,1,1,1,替米沙坦 || pH1.2 || 美卡素 vs 美卡素 || D68415 vs D68415,替米沙坦 || pH1.2 || 美卡素 vs 美卡素 || D68415 vs D68415 || slot_3,替米沙坦 || pH1.2 || 美卡素 vs 美卡素 || D68415 vs D68415 || 1,1,consistent,same,,替米沙坦片80mg,美卡素,D68415,替米沙坦片80mg,美卡素,D68415,美卡素 vs 美卡素,same,same,51127,7179,1,6,5,83.33,1,1,1,8,8,100.0,48.58,0,0,100.0,1,0,0,5,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.89
